title,comment_text,author_id,votes_up,votes_down,votes_count,votes_point,comment_count,parent_id,comment_thread_id,course_id,text_type,update_timestamp
a correction to the guess of Mr. Winston; RANK.AVG function; if there are same values in the data,"I tried what Mr. Winston said about ranking. I prepared a data set ""scores"" which includes twice the score of 1; includes three times the score of 2; includes four times the score of 3; and includes once the scores of 4, 5, 6, 7. I used RANK.AVG function with ascending order. I add a picture of it below. What I see is different from what Mr. Winston said. For the scores of 2, there are three times the scores of 2 and RANK.AVG didn't give a value such as 2.33. (Mr. Winston had said that: ""*If three tied, **I guess** it would be 21.33, something like that.*"" - I also added what he said below.)

if there are same values in the data, RANK.AVG formula gives the rank of middle value of these values.

More precisely, it gives the average of ranks of the values if there are same values in the data.

If the number of values are odd, (I mean If there are 3, 5, 7 etc. number of values), RANK.AVG function gives the rank of the middle value for all of these same values. Let's say, there are three same values, it will give the rank of the second one (second one is the middle of three values). Or let's say, there are nine same values, it will give the rank of the fifth one (fifth one is the middle of nine values). In my example, which I added its picture in this post, there are three times the score of 2 (In A4, A5, and A6 cells). Because the rank of the middle value is 4 (it is score of 2 in A5 cell), excel gives the rank of 4 for all scores of 2. (B4, B5, B6 all of them are 4)

If the number of values are even, (I mean If there are 2, 4, 6 etc. number of values), RANK.AVG function gives the rank of the middle value for all of these same values. If the number of values are even, excel gives a decimal which ends with .5 because there isn't an exact middle value. There are two middle values. It will give the averages of ranks. Let's say, there are four same values, it will give the rank of the middle values. Because there isn't an exact value between 2nd and 3rd values, excel takes the rank of the second value and adds .5 integer. It means its rank is between 2nd and 3rd values. In my example, which I added its picture in this post, there are four times the score of 3 (In A7, A8, A9 and A10 cells). The ranks of middle values for the scores of 3 are 7 and 8. So, it gives the rank of 7.5 for the all the scores of 3.

![ranks for same values][1]

Now, I'm giving a more striking example. Its picture is below. In scoresA column, there are seven times the value of 8. I used RANK.AVG function. As you see, it says their ranks are 4. (E2:E8 cells). Because the rank of middle value is 4. (I made the color of the text red for middle value, here middle value is D5)
In scoresB column, there are six times the value of 8. I used RANK.AVG function. There are 6 values. So, there are 2 middle values. (Again, I made text color for middle values red, as you see in the picture.) The rank of these middle values are 3 and 4. Excel gives the average of the ranks of middle values: (3+4)/2=3.5 (or average of ranks of the all same values, it doesn't matter; the result will be same= (1+2+3+4+5+6)/6=3.5 as you see the result is same and it is 3.5)

![a more striking example about RANK.AVG][2]

Course Module 1 : Descriptive Statistics / Descriptive Statistics with Analysis ToolPak / RANK, LARGE, and SMALL Functions

Here is what Mr. Winston said in RANK, LARGE, and SMALL Functions class at 04:30 in the video:

""So I can type, RANK.AVG.
We want the number, is right there.
And then I want scores, and then I want 0,
highest score would be ascending.
Highest score is a 1.
Okay, so you can see here these two guys got
a rank of 24.5 like I discussed, because of the ties.
If three tied, I guess it would be 21.33, something like that.
But Excel knows to give those tied ranks.
Which I think it makes more sense to see 24.5 twice than two 24s there.
So that concludes our discussion for
now of typical Excel statistical functions.""


  [1]: https://edxuploads.s3.amazonaws.com/15084060437383863.png
  [2]: https://edxuploads.s3.amazonaws.com/15084073114011232.png",1164473,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-20T21:50:13.730Z
Hello Everyone,Hope to have fun learning statistics in excel and be able to apply it in both personal & professional life.,14929593,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-20T01:43:16.986Z
Hi,My name is Hyder. Super excited to take on this course. ,16466287,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-20T01:42:59.242Z
Pre test,"where is the "" Module 1 Quiz Data_Stocks.xlsx"".
cant find it
i cant do the pre test without it
please send a link
tnx
Dan",15839915,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-19T08:56:39.819Z
,"Hi, 
I am Naveed Anjum Buzdar, working as Monitoring, Evaluation and Learning Manager in Mercy Corps Pakistan.",1594130,0,0,0,0,,59f1972f50ef2209d5002705,59f14dce4ed74909f400275b,Microsoft+DAT222x+4T2017,Comment,2017-10-26T08:07:32.444Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59f14dce4ed74909f400275b,Microsoft+DAT222x+4T2017,Comment,2017-10-26T08:05:03.064Z
,"Hi Cristian

We use the opposite method to calculate probability. First we calculate the probability of  ""you didn't get to win once "". Second we use one minus this probability. Last we can get the right consequence.
The formula is : 1-(37/38)^25",16524953,0,0,0,0,,,59f1502b50ef220a0b0026c7,Microsoft+DAT222x+4T2017,Comment,2017-10-26T08:02:12.858Z
,With the first one please... ,11497132,0,0,0,0,,59f0a96f4ed74909eb00262e,59f07524bc04a60a28002657,Microsoft+DAT222x+4T2017,Comment,2017-10-26T08:32:14.206Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59f17ef54ed74909ac002703,Microsoft+DAT222x+4T2017,Comment,2017-10-26T07:17:51.236Z
,"Hi Cristian

There is no difference between SECOND and FIRST. The original text ""Given that the second ball is blue, what is the chance the first ball is blue"" can be changed to ""Given that the first ball is blue, what is the chance the second ball is blue"". This original text just want you to know that the color of one ball in the two balls has been determined to be blue. You pick up one ball from nine balls, what is the chance the ball is blue? Obviously, the probability is 5/9.",16524953,0,0,0,0,,,59f1514e50ef220a160028b7,Microsoft+DAT222x+4T2017,Comment,2017-10-26T07:15:34.392Z
,"I was actually only given 29 questions in the pre-test. have I missed something? i've scanned back through a few times and there doesn't appear to be any more questions or a second page or anything.

some students are suggesting it's 50+ questions?",16114989,0,0,0,0,,59edef704ed74909fd00251c,59e925f1bc04a609f60022d9,Microsoft+DAT222x+4T2017,Comment,2017-10-26T03:44:35.170Z
,"Hi, welcome to the course. Happy learning.",12639383,0,0,0,0,,,59f0df9850ef220a290027fa,Microsoft+DAT222x+4T2017,Comment,2017-10-26T02:36:23.611Z
,"Hi Joseph, welcome to the course. Happy learning.",12639383,0,0,0,0,,,59f0e3f750ef2209f600275d,Microsoft+DAT222x+4T2017,Comment,2017-10-26T02:36:12.637Z
,"Hi Siji, welcome to the course. Happy learning.",12639383,0,0,0,0,,,59f0667c50ef2209ff00279c,Microsoft+DAT222x+4T2017,Comment,2017-10-26T02:35:28.834Z
,"Hi Trisna, welcome to the course. Happy learning.",12639383,0,0,0,0,,,59f06f244ed74909fd002701,Microsoft+DAT222x+4T2017,Comment,2017-10-26T02:35:14.991Z
,"Hi, welcome to the course Happy learning.",12639383,0,0,0,0,,,59f0908ebc04a60a2f0026ab,Microsoft+DAT222x+4T2017,Comment,2017-10-26T02:34:46.901Z
,"Hi Vast, welcome to the course. Happy learning.",12639383,0,0,0,0,,59f0a40950ef2209d80026b0,59ef6a14bc04a609dd0025e2,Microsoft+DAT222x+4T2017,Comment,2017-10-26T02:34:24.286Z
,"Hi, welcome to the course. Happy learning.",12639383,0,0,0,0,,,59f0bb5950ef2209fc00272b,Microsoft+DAT222x+4T2017,Comment,2017-10-26T02:34:02.151Z
,"Hi Jesus, welcome to the course. Happy learning.",12639383,0,0,0,0,,,59f0d6dc4ed74909df002654,Microsoft+DAT222x+4T2017,Comment,2017-10-26T02:33:25.686Z
Ciao!,"Hello everyone,

I'm Andrea from Italy and I'm glad to join this interesting course.",10655597,0,0,0,0,2.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-31T04:16:54.865Z
M2L5HW3 Cab color actually green,"So the problem is:
85% of all cabs are blue and the rest are green. A cab identified in a hit and run accident is identified as green. People can correctly identify the color of a cab 80% of the time. When surveyed, most Stanford students thought there was an 80% chance the cab is actually green.
1st question: Do you agree? 
I guess the it would be better if the wording were Do you agree that the car's color is actually green? Or something like that.

And what I don't understand is in the solution we are calculating with P(SAYS GREEN|GREEN) = 0.80. I assume that is because: People can correctly identify the color of a cab 80% of the time.
But there is another condition: When surveyed, most Stanford students thought there was an 80% chance the cab is actually green. That seem to be ignored. Why? Or if it was not ignored then when it was used in the calculations?
Thanks in advance for any help.",2889464,0,0,0,0,2.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-30T13:49:08.588Z
Mistake in homework 7 Module 1,"I have checked a few times and I believe there's a mistake in the question 3 part B. I have done it with the pivot table and also manually and for me the right answer of this question: ""Which hospital has a higher percentage of survival for low risk patients?"" is CH. For CH hospital the percentage of survivals are 69,68% compared with 16,74% for ER. 

Could somebody help me with this please?
Thank you!


",11457363,0,0,0,0,9.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-30T20:27:02.704Z
Oluwakuti,"Hey buddies, am here to learn further on how effectiveness Excel can be used",16588611,1,0,1,1,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-30T01:46:31.386Z
Babby Boomer on Board,Hi.  I am here to refresh myself on the concepts and understand how best to use excel. ,16578500,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-30T01:46:43.920Z
M2L4HW2,"Hi,

I don't understand, that P(B) is 0.5 and not 0.1.
The text says that 10 % of viewers watch the Bachelors.",12693886,0,0,0,0,2.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-30T13:49:32.737Z
"Hi , I am Renu here",I am eager to learn how to use Excel for some powerful Data Analysis that i can apply to my work and help my clients manage their business better,12245310,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-30T01:46:55.934Z
Question M1L5HW2,"How do i get the range, where is this explained?",14221599,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-30T02:50:28.056Z
Mahesh Lone,"Hi everyone, this is Mahesh Lone from India. I hope after successfully completion of this course i can use excel power for    effective data analyse. ",16554119,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-30T01:47:28.331Z
I have a question of M5L5HW1?,"**Question**:
A cell phone chip vendor needs to prove that they are producing at most 1% defective chips. Design an appropriate null and alternative hypotheses. In a sample of 500 chips from a large population, suppose 10 were defective. For ╬▒ = 0.05, would you conclude that the new vendor's chips contain at most 1% defective chips?

H0 : P>=P0 and H1: P<P0

H0 : P>= 0.01 and H1 :P<0.01 

then use binom.dist.range(trials, prob, a, b)
is it supposed that **binom.dist.range(500, 0.01, 0, 10)**  so the p-value should be *0.986756433* which is not significant 
so we cannot reject H0 

i think this is legit because 10 defect in 500 samples. The proportion should be *10/500* or *2%*

The answer in the homework is **We reject Ho; the p-value is 0.0311**
which derived from **binom.dist.range(500, 0.01, 10, 500)**
 ",8836292,1,0,1,1,5.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-11-18T10:11:40.550Z
,"Hii Mohamed, welcome to the course. Happy learning.",12639383,0,0,0,0,,,59f0d8ef50ef2209e900262c,Microsoft+DAT222x+4T2017,Comment,2017-10-26T02:32:54.981Z
,"Hi Richard, welcome to the course. Happy learning.",12639383,0,0,0,0,,,59f0ea7d4ed74909c700276c,Microsoft+DAT222x+4T2017,Comment,2017-10-26T02:32:28.416Z
,Wayne discusses this in https://youtu.be/Cji-VX9LppY and https://youtu.be/I8-Ux7c5LZ0. ,12639383,0,0,0,0,,,59f132b24ed74909e80025ee,Microsoft+DAT222x+4T2017,Comment,2017-10-26T02:28:40.473Z
,"Hi, this is calculated using the square root of variance of 500 customers.",12639383,0,0,0,0,,,59f0c2ab4ed74909c00026f7,Microsoft+DAT222x+4T2017,Comment,2017-10-26T02:25:58.474Z
,"I think so. I answered this question wrong because I couldn't find the answer among the choices. Then, I selected one of the choices arbitrarily.

What I found as the correct answer is 0,***92737... (I put asterix for 3 figures because answers shouldn't be shared to my knowledge.)

I think this answer is true. And It isn't among the choices. 

However, If we calculate as you said, the answer is among the choices:

P(X-ray indicates lump not malignant | Lump not malignant) = 0.90
",1164473,0,0,0,0,,,59ef83284ed74909b20027b0,Microsoft+DAT222x+4T2017,Comment,2017-10-25T20:40:40.954Z
,"Never mind, I miss read the question... You are taking 2 balls out **AT THE SAME TIME**. ",9430088,0,0,0,0,,,59f0ddac4ed74909d90025c1,Microsoft+DAT222x+4T2017,Comment,2017-10-25T18:54:33.896Z
,"Interesting Question! 
This course is of adaptive learning model, so the questions and question amounts vary between different students. So I don't know how many exactly you will get for Module 2, it's 22 or 23, or so.

:-)",9080860,0,0,0,0,,,59e84c0850ef220a05002274,Microsoft+DAT222x+4T2017,Comment,2017-10-19T09:52:32.938Z
,"Hi Tabbink,
Your feedback is appreciated!
I cannot tell which question you are referring to, as the question sequence is random for students.
Can you please copy the question\answer text here?

thanks!",9080860,0,0,0,0,,59e8500fbc04a60a110020c5,59e721e14ed74909df002079,Microsoft+DAT222x+4T2017,Comment,2017-10-19T09:45:27.506Z
,"Thank. It seems that caused by my browser. I right click a subtitle then left click the ""Save link as..."" in the popup, the downloading file extension always .txt. However, the extensions were correct when I left click any types of subtitle.",5854129,0,0,0,0,,59e8242450ef220a290022bd,59e6c98b4ed74909e2001fea,Microsoft+DAT222x+4T2017,Comment,2017-10-19T09:44:39.717Z
,"Sorry about this issue. [See the post][1].

  [1]: https://courses.edx.org/courses/course-v1:Microsoft+DAT222x+4T2017/discussion/forum/course/threads/59e7abb750ef220a0b002140",9081915,0,0,0,0,,59e67d3050ef2209f60020dd,59e59559bc04a60a0a001fe8,Microsoft+DAT222x+4T2017,Comment,2017-10-19T09:04:11.272Z
,"Sorry about this issue, the missing file has been updated. [See the post][1].


  [1]: https://courses.edx.org/courses/course-v1:Microsoft+DAT222x+4T2017/discussion/forum/course/threads/59e7abb750ef220a0b002140",9081915,0,0,0,0,,,59e84c33bc04a609e0002151,Microsoft+DAT222x+4T2017,Comment,2017-10-19T08:56:39.816Z
,"Hi, hope you can learn a lot from the course.",9081915,0,0,0,0,,59e825744ed74909f10021b0,59e6c9eebc04a60a2b00200c,Microsoft+DAT222x+4T2017,Comment,2017-10-19T08:48:10.415Z
Working on ipad,"Can I be able to follow the lessons in iPad as I am studying this from my iPad
",10853332,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-30T01:55:00.450Z
Introduction of myself ,"Hi my name is Refiloe Molebatsi from South Africa, I am a business consultant and I am required to analyse data alot. I really hope this course will enable me to perform better at my work  ",15863078,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-27T13:33:56.566Z
hello,"Hi everyone this is Samson from Ethiopia. looking forward to have productive learning and discussion time as we go along.

Cheers",16206854,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-27T13:33:44.659Z
certifacate fees paying issue,how it possible to pay for certificate,16313903,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-27T08:17:14.204Z
Hi everyone,"Hello everyone i am Tshepo from South Africa,i hope this course will help me on my career path",16558037,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-27T08:14:29.866Z
